조회일자,품목코드,품목명,평년비율,전일비율,도매일일가격,도매순가격,도매전일가격,도매전순가격,도매전년순가격,도매평년순가격,도매일일위기단계명,도매일일작형연속위기횟수,도매일일작형위기단계코드,도매순위기단계명,도매순작형위기단계코드,도매순작형연속위기횟수,도매월위기단계명,도매월작형위기단계코드,도매전일자,도매전순월,도매전순명,도매순월,도매순명,도매일자,소매일일가격,소매순가격,소매전일가격,소매전순가격,소매전년순가격,소매평년순가격,소매전일자,소매전순월,소매전순명,소매순월,소매순명,소매일자
2024-11-23,1207,건고추,2.425,-1.168,12840,12835.2,12990,12992,13524,12536,안정,1,4,안정,4,1,안정,4,2024-11-20,11,중순,11,하순,2024-11-22,17973,18028,17787,17987,18132,16351,,,,,,
2024-11-23,1209,마늘,-4.031,0,7000,7010,7000,7005,6816.65,7294,안정,47,4,안정,4,1,안정,4,2024-11-20,11,중순,11,하순,2024-11-22,8187,8298,8047,8280,8099,9666,,,,,,
2024-11-23,1201,양파,10.092,-0.833,1200,1210,1210,1192,1082,1090,안정,164,4,안정,4,1,안정,4,2024-11-22,11,중순,11,하순,2024-11-23,1810,1855,1868,1812,2184,2244,,,,,,
2024-11-23,1202,대파,43.009,-4.849,2557,2706,2681,2174,3166,1788,상승주의,6,5,상승주의,5,1,상승심각,7,2024-11-22,11,중순,11,하순,2024-11-23,5766,6000,5434,5260,4923,4683,,,,,,
2024-11-22,1001,배추,39.379,8.208,3143.333,3223.333,2885.333,2581,1864.333,2255,상승경계,1,6,상승경계,6,1,상승주의,5,2024-11-21,11,중순,11,하순,2024-11-22,3031,3109,3074,3376,2634,3498,,,,,,
2024-11-22,1101,무,147.913,3.504,2494,2981.3,2406.6,2041,737,1006,상승심각,6,7,상승심각,7,1,상승심각,7,2024-11-21,11,중순,11,하순,2024-11-22,2656,2703,2600,2577,1414,2027,,,,,,
2024-11-22,1207,건고추,3.622,-0.015,12990,12835.2,12992,12992,13524,12536,상승주의,291,5,상승주의,5,1,안정,4,2024-11-19,11,중순,11,하순,2024-11-20,17787,18028,18075,17987,18132,16351,,,,,,
2024-11-22,1209,마늘,-4.031,0,7000,7010,7000,7005,6816.65,7294,안정,46,4,안정,4,1,안정,4,2024-11-19,11,중순,11,하순,2024-11-20,8047,8298,8072,8280,8099,9666,,,,,,
2024-11-22,1201,양파,11.009,-0.083,1210,1210,1211,1192,1082,1090,안정,163,4,안정,4,1,안정,4,2024-11-21,11,중순,11,하순,2024-11-22,1810,1855,1868,1812,2184,2244,,,,,,
2024-11-22,1202,대파,49.944,-3.655,2681,2706,2779,2174,3166,1788,상승주의,5,5,상승주의,5,1,상승심각,7,2024-11-21,11,중순,11,하순,2024-11-22,5766,6000,5434,5260,4923,4683,,,,,,
2024-11-21,1001,배추,27.938,13.482,2885.333,3223.333,2496.333,2581,1864.333,2255,상승주의,1,5,상승경계,6,1,상승주의,5,2024-11-20,11,중순,11,하순,2024-11-21,3074,3109,3137,3376,2634,3498,,,,,,
2024-11-21,1101,무,139.264,2.111,2406.6,2981.3,2355.8,2041,737,1006,상승심각,5,7,상승심각,7,1,상승심각,7,2024-11-20,11,중순,11,하순,2024-11-21,2600,2703,2583,2577,1414,2027,,,,,,
2024-11-21,1207,건고추,3.622,-0.015,12990,12835.2,12992,12992,13524,12536,상승주의,291,5,상승주의,5,1,안정,4,2024-11-19,11,중순,11,하순,2024-11-20,17787,18028,18075,17987,18132,16351,,,,,,
2024-11-21,1209,마늘,-4.031,0,7000,7010,7000,7005,6816.65,7294,안정,46,4,안정,4,1,안정,4,2024-11-19,11,중순,11,하순,2024-11-20,8047,8298,8072,8280,8099,9666,,,,,,
2024-11-21,1201,양파,11.101,2.23,1211,1210,1184,1192,1082,1090,안정,162,4,안정,4,1,안정,4,2024-11-20,11,중순,11,하순,2024-11-21,1868,1855,1846,1812,2184,2244,,,,,,
2024-11-21,1202,대파,55.425,2.267,2779,2706,2716,2174,3166,1788,상승주의,4,5,상승주의,5,1,상승심각,7,2024-11-20,11,중순,11,하순,2024-11-21,5434,6000,5357,5260,4923,4683,,,,,,
2024-11-25,1001,배추,35.565,12.421,3056.667,3223.333,2677,2581,1864.333,2255,상승경계,1,6,상승경계,6,1,상승주의,5,2024-11-23,11,중순,11,하순,2024-11-25,3060,3109,3031,3376,2634,3498,,,,,,
2024-11-25,1101,무,141.65,1.136,2430.6,2981.3,2403,2041,737,1006,상승심각,8,7,상승심각,7,1,상승심각,7,2024-11-23,11,중순,11,하순,2024-11-25,2630,2703,2656,2577,1414,2027,,,,,,
2024-11-25,1207,건고추,2.425,-1.168,12840,12835.2,12990,12992,13524,12536,안정,1,4,안정,4,1,안정,4,2024-11-20,11,중순,11,하순,2024-11-22,17973,18028,17787,17987,18132,16351,,,,,,
2024-11-25,1209,마늘,-4.031,0,7000,7010,7000,7005,6816.65,7294,안정,47,4,안정,4,1,안정,4,2024-11-20,11,중순,11,하순,2024-11-22,8187,8298,8047,8280,8099,9666,,,,,,
2024-11-25,1201,양파,12.202,1.881,1223,1210,1200,1192,1082,1090,안정,165,4,안정,4,1,안정,4,2024-11-23,11,중순,11,하순,2024-11-25,1865,1855,1810,1812,2184,2244,,,,,,
2024-11-25,1202,대파,46.421,2.33,2618,2706,2557,2174,3166,1788,상승주의,7,5,상승주의,5,1,상승심각,7,2024-11-23,11,중순,11,하순,2024-11-25,5836,6000,5766,5260,4923,4683,,,,,,
2024-11-26,1001,배추,46.652,7.56,3306.667,3223.333,3056.667,2581,1864.333,2255,상승경계,2,6,상승경계,6,1,상승주의,5,2024-11-25,11,중순,11,하순,2024-11-26,3047,3109,3060,3376,2634,3498,,,,,,
2024-11-26,1101,무,181.809,14.252,2834.6,2981.3,2430.6,2041,737,1006,상승심각,9,7,상승심각,7,1,상승심각,7,2024-11-25,11,중순,11,하순,2024-11-26,2657,2703,2630,2577,1414,2027,,,,,,
2024-11-26,1207,건고추,2.425,0,12840,12835.2,12840,12992,13524,12536,안정,2,4,안정,4,1,안정,4,2024-11-22,11,중순,11,하순,2024-11-25,17877,18028,17973,17987,18132,16351,,,,,,
2024-11-26,1209,마늘,-4.031,0,7000,7010,7000,7005,6816.65,7294,안정,48,4,안정,4,1,안정,4,2024-11-22,11,중순,11,하순,2024-11-25,8256,8298,8187,8280,8099,9666,,,,,,
2024-11-26,1201,양파,12.752,0.488,1229,1210,1223,1192,1082,1090,안정,166,4,안정,4,1,안정,4,2024-11-25,11,중순,11,하순,2024-11-26,1880,1855,1865,1812,2184,2244,,,,,,
2024-11-26,1202,대파,53.076,4.348,2737,2706,2618,2174,3166,1788,상승주의,8,5,상승주의,5,1,상승심각,7,2024-11-25,11,중순,11,하순,2024-11-26,5780,6000,5836,5260,4923,4683,,,,,,
2024-11-27,1001,배추,48.825,1.46,3355.667,3223.333,3306.667,2581,1864.333,2255,상승경계,3,6,상승경계,6,1,상승주의,5,2024-11-26,11,중순,11,하순,2024-11-27,3047,3109,3060,3376,2634,3498,,,,,,
2024-11-27,1101,무,266.402,23.088,3685.5,2981.3,2834.6,2041,737,1006,상승심각,10,7,상승심각,7,1,상승심각,7,2024-11-26,11,중순,11,하순,2024-11-27,2657,2703,2630,2577,1414,2027,,,,,,
2024-11-27,1207,건고추,2.425,0,12840,12835.2,12840,12992,13524,12536,안정,3,4,안정,4,1,안정,4,2024-11-25,11,중순,11,하순,2024-11-26,17877,18028,17877,17987,18132,16351,,,,,,
2024-11-27,1209,마늘,-4.031,0,7000,7010,7000,7005,6816.65,7294,안정,49,4,안정,4,1,안정,4,2024-11-25,11,중순,11,하순,2024-11-26,8244,8298,8256,8280,8099,9666,,,,,,
2024-11-27,1201,양파,11.101,-1.486,1211,1210,1229,1192,1082,1090,안정,167,4,안정,4,1,안정,4,2024-11-26,11,중순,11,하순,2024-11-27,1880,1855,1865,1812,2184,2244,,,,,,
2024-11-27,1202,대파,55.481,1.547,2780,2706,2737,2174,3166,1788,상승주의,9,5,상승주의,5,1,상승심각,7,2024-11-26,11,중순,11,하순,2024-11-27,5780,6000,5836,5260,4923,4683,,,,,,
2024-11-28,1001,배추,106.297,27.866,4652,3223.333,3355.667,2581,1864.333,2255,상승심각,1,7,상승경계,6,1,상승주의,5,2024-11-27,11,중순,11,하순,2024-11-28,3165,3109,3047,3376,2634,3498,,,,,,
2024-11-28,1101,무,295.726,7.43,3981.3,2981.3,3685.5,2041,737,1006,상승심각,11,7,상승심각,7,1,상승심각,7,2024-11-27,11,중순,11,하순,2024-11-28,2736,2703,2657,2577,1414,2027,,,,,,
2024-11-28,1207,건고추,2.425,0,12840,12835.2,12840,12992,13524,12536,안정,3,4,안정,4,1,안정,4,2024-11-25,11,중순,11,하순,2024-11-26,17877,18028,17877,17987,18132,16351,,,,,,
2024-11-28,1209,마늘,-4.031,0,7000,7010,7000,7005,6816.65,7294,안정,49,4,안정,4,1,안정,4,2024-11-25,11,중순,11,하순,2024-11-26,8244,8298,8256,8280,8099,9666,,,,,,
2024-11-28,1201,양파,10.734,-0.331,1207,1210,1211,1192,1082,1090,안정,168,4,안정,4,1,안정,4,2024-11-27,11,중순,11,하순,2024-11-28,1833,1855,1880,1812,2184,2244,,,,,,
2024-11-28,1202,대파,58.277,1.767,2830,2706,2780,2174,3166,1788,상승경계,1,6,상승주의,5,1,상승심각,7,2024-11-27,11,중순,11,하순,2024-11-28,6233,6000,5780,5260,4923,4683,,,,,,
2024-11-29,1001,배추,38.359,-49.087,3120.333,3223.333,4652,2581,1864.333,2255,상승경계,1,6,상승경계,6,1,상승주의,5,2024-11-28,11,중순,11,하순,2024-11-29,3243,3109,3165,3376,2634,3498,,,,,,
2024-11-29,1101,무,231.809,-19.283,3337.7,2981.3,3981.3,2041,737,1006,상승심각,12,7,상승심각,7,1,상승심각,7,2024-11-28,11,중순,11,하순,2024-11-29,2834,2703,2736,2577,1414,2027,,,,,,
2024-11-29,1207,건고추,2.329,-0.094,12828,12835.2,12840,12992,13524,12536,안정,4,4,안정,4,1,안정,4,2024-11-26,11,중순,11,하순,2024-11-28,17952,18028,17877,17987,18132,16351,,,,,,
2024-11-29,1209,마늘,-3.921,0.119,7008.35,7010,7000,7005,6816.65,7294,안정,50,4,안정,4,1,안정,4,2024-11-26,11,중순,11,하순,2024-11-28,8366,8298,8244,8280,8099,9666,,,,,,
2024-11-29,1201,양파,10.183,-0.5,1201,1210,1207,1192,1082,1090,안정,169,4,안정,4,1,안정,4,2024-11-28,11,중순,11,하순,2024-11-29,1888,1855,1833,1812,2184,2244,,,,,,
2024-11-29,1202,대파,56.991,-0.819,2807,2706,2830,2174,3166,1788,상승경계,2,6,상승주의,5,1,상승심각,7,2024-11-28,11,중순,11,하순,2024-11-29,6384,6000,6233,5260,4923,4683,,,,,,
2024-11-30,1001,배추,24.701,-10.978,2811.667,3223.333,3120.333,2581,1864.333,2255,상승주의,1,5,상승경계,6,1,상승주의,5,2024-11-29,11,중순,11,하순,2024-11-30,3243,3109,3165,3376,2634,3498,,,,,,
2024-11-30,1101,무,223.857,-2.443,3258.1,2981.3,3337.7,2041,737,1006,상승심각,13,7,상승심각,7,1,상승심각,7,2024-11-29,11,중순,11,하순,2024-11-30,2834,2703,2736,2577,1414,2027,,,,,,
2024-11-30,1207,건고추,2.329,0,12828,12835.2,12828,12992,13524,12536,안정,5,4,안정,4,1,안정,4,2024-11-28,11,중순,11,하순,2024-11-29,18461,18028,17952,17987,18132,16351,,,,,,
2024-11-30,1209,마늘,-3.455,0.473,7041.65,7010,7008.35,7005,6816.65,7294,안정,51,4,안정,4,1,안정,4,2024-11-28,11,중순,11,하순,2024-11-29,8435,8298,8366,8280,8099,9666,,,,,,
2024-11-30,1201,양파,9.633,-0.502,1195,1210,1201,1192,1082,1090,안정,170,4,안정,4,1,안정,4,2024-11-29,11,중순,11,하순,2024-11-30,1888,1855,1833,1812,2184,2244,,,,,,
2024-11-30,1202,대파,43.4,-9.477,2564,2706,2807,2174,3166,1788,상승주의,1,5,상승주의,5,1,상승심각,7,2024-11-29,11,중순,11,하순,2024-11-30,6384,6000,6233,5260,4923,4683,,,,,,
2024-12-01,1001,배추,35.977,-10.978,2811.667,2986.333,3120.333,3223,1960.667,2068,상승주의,1,5,상승경계,6,1,상승주의,5,2024-11-29,11,하순,12,상순,2024-11-30,3243,3743,3165,3109,3020,3464,,,,,,
2024-12-01,1101,무,206.78,-2.443,3258.1,2585.3,3337.7,2981,864.2,1062,상승심각,13,7,상승심각,7,1,상승심각,7,2024-11-29,11,하순,12,상순,2024-11-30,2834,3266,2736,2703,1524,1914,,,,,,
2024-12-01,1207,건고추,2.501,0,12828,12828,12828,12835,13524,12515,안정,5,4,안정,4,1,안정,4,2024-11-28,11,하순,12,상순,2024-11-29,18461,18327,17952,18028,18450,16218,,,,,,
2024-12-01,1209,마늘,-3.534,0.473,7041.65,7036.7,7008.35,7010,6833.35,7300,안정,51,4,안정,4,1,안정,4,2024-11-28,11,하순,12,상순,2024-11-29,8435,9239,8366,8298,9487,10538,,,,,,
2024-12-01,1201,양파,10.444,-0.502,1195,1205,1201,1210,1136,1082,안정,170,4,안정,4,1,안정,4,2024-11-29,11,하순,12,상순,2024-11-30,1888,2054,1833,1855,2401,2319,,,,,,
2024-12-01,1202,대파,53.902,-9.477,2564,2583,2807,2706,3248,1666,상승주의,1,5,상승주의,5,1,상승심각,7,2024-11-29,11,하순,12,상순,2024-11-30,6384,6526,6233,6000,5801,4626,,,,,,
2024-12-02,1001,배추,17.892,-15.343,2437.667,2986.333,2811.667,3223,1960.667,2068,안정,1,4,상승경계,6,1,상승주의,5,2024-11-30,11,하순,12,상순,2024-12-02,3478,3743,3243,3109,3020,3464,,,,,,
2024-12-02,1101,무,241.996,10.297,3632.1,2585.3,3258.1,2981,864.2,1062,상승심각,14,7,상승심각,7,1,상승심각,7,2024-11-30,11,하순,12,상순,2024-12-02,2993,3266,2834,2703,1524,1914,,,,,,
2024-12-02,1207,건고추,2.501,0,12828,12828,12828,12835,13524,12515,안정,5,4,안정,4,1,안정,4,2024-11-28,11,하순,12,상순,2024-11-29,18461,18327,17952,18028,18450,16218,,,,,,
2024-12-02,1209,마늘,-3.534,0.473,7041.65,7036.7,7008.35,7010,6833.35,7300,안정,51,4,안정,4,1,안정,4,2024-11-28,11,하순,12,상순,2024-11-29,8435,9239,8366,8298,9487,10538,,,,,,
2024-12-02,1201,양파,12.939,2.209,1222,1205,1195,1210,1136,1082,안정,171,4,안정,4,1,안정,4,2024-11-30,11,하순,12,상순,2024-12-02,1975,2054,1888,1855,2401,2319,,,,,,
2024-12-02,1202,대파,71.729,10.381,2861,2583,2564,2706,3248,1666,상승경계,1,6,상승주의,5,1,상승주의,5,2024-11-30,11,하순,12,상순,2024-12-02,6418,6526,6384,6000,5801,4626,,,,,,
2024-12-03,1209,마늘,-3.658,-0.118,7033.35,7036.7,7041.65,7010,6833.35,7300,안정,52,4,안정,4,1,안정,4,2024-11-29,11,하순,12,상순,2024-12-02,8872,9239,8435,8298,9487,10538,,,,,,
2024-12-03,1201,양파,13.124,0.163,1224,1205,1222,1210,1136,1082,안정,172,4,안정,4,1,안정,4,2024-12-02,11,하순,12,상순,2024-12-03,2010,2054,1975,1855,2401,2319,,,,,,
2024-12-03,1202,대파,84.094,6.717,3067,2583,2861,2706,3248,1666,상승경계,2,6,상승주의,5,1,상승주의,5,2024-12-02,11,하순,12,상순,2024-12-03,6449,6526,6418,6000,5801,4626,,,,,,
2024-12-03,1001,배추,36.992,13.944,2832.667,2986.333,2437.667,3223,1960.667,2068,상승주의,1,5,상승경계,6,1,상승주의,5,2024-12-02,11,하순,12,상순,2024-12-03,3421,3743,3478,3109,3020,3464,,,,,,
2024-12-03,1101,무,215.348,-8.444,3349.3,2585.3,3632.1,2981,864.2,1062,상승심각,15,7,상승심각,7,1,상승심각,7,2024-12-02,11,하순,12,상순,2024-12-03,3044,3266,2993,2703,1524,1914,,,,,,
2024-12-03,1207,건고추,2.501,0,12828,12828,12828,12835,13524,12515,안정,6,4,안정,4,1,안정,4,2024-11-29,11,하순,12,상순,2024-12-02,18457,18327,18461,18028,18450,16218,,,,,,
2024-12-04,1001,배추,51.789,9.749,3138.667,2986.333,2832.667,3223,1960.667,2068,상승경계,1,6,상승경계,6,1,상승주의,5,2024-12-03,11,하순,12,상순,2024-12-04,3396,3743,3421,3109,3020,3464,,,,,,
2024-12-04,1101,무,205.556,-3.227,3244.6,2585.3,3349.3,2981,864.2,1062,상승심각,16,7,상승심각,7,1,상승심각,7,2024-12-03,11,하순,12,상순,2024-12-04,3075,3266,3044,2703,1524,1914,,,,,,
2024-12-04,1207,건고추,2.501,0,12828,12828,12828,12835,13524,12515,안정,7,4,안정,4,1,안정,4,2024-12-02,11,하순,12,상순,2024-12-03,18218,18327,18457,18028,18450,16218,,,,,,
2024-12-04,1209,마늘,-3.658,0,7033.35,7036.7,7033.35,7010,6833.35,7300,안정,53,4,안정,4,1,안정,4,2024-12-02,11,하순,12,상순,2024-12-03,8878,9239,8872,8298,9487,10538,,,,,,
2024-12-04,1201,양파,12.2,-0.824,1214,1205,1224,1210,1136,1082,안정,173,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,1984,2054,2010,1855,2401,2319,,,,,,
2024-12-04,1202,대파,75.69,-4.783,2927,2583,3067,2706,3248,1666,상승경계,3,6,상승주의,5,1,상승주의,5,2024-12-03,11,하순,12,상순,2024-12-04,6414,6526,6449,6000,5801,4626,,,,,,
2024-12-08,1001,배추,48.839,0.412,3077.667,2986.333,3065,3223,1960.667,2068,상승경계,2,6,상승경계,6,1,상승주의,5,2024-12-06,11,하순,12,상순,2024-12-07,3396,3743,3421,3109,3020,3464,,,,,,
2024-12-08,1101,무,80.132,-3.047,1913.3,2585.3,1971.6,2981,864.2,1062,상승경계,1,6,상승심각,7,1,상승심각,7,2024-12-06,11,하순,12,상순,2024-12-07,3075,3266,3044,2703,1524,1914,,,,,,
2024-12-08,1207,건고추,2.501,0,12828,12828,12828,12835,13524,12515,안정,8,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,18218,18327,18218,18028,18450,16218,,,,,,
2024-12-08,1209,마늘,-3.658,0,7033.35,7036.7,7033.35,7010,6833.35,7300,안정,54,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,8957,9239,8878,8298,9487,10538,,,,,,
2024-12-08,1201,양파,9.15,-2.202,1181,1205,1207,1210,1136,1082,안정,176,4,안정,4,1,안정,4,2024-12-06,11,하순,12,상순,2024-12-07,1984,2054,2010,1855,2401,2319,,,,,,
2024-12-08,1202,대파,26.771,-23.011,2112,2583,2598,2706,3248,1666,안정,1,4,상승주의,5,1,상승주의,5,2024-12-06,11,하순,12,상순,2024-12-07,6414,6526,6449,6000,5801,4626,,,,,,
2024-12-07,1001,배추,48.839,0.412,3077.667,2986.333,3065,3223,1960.667,2068,상승경계,2,6,상승경계,6,1,상승주의,5,2024-12-06,11,하순,12,상순,2024-12-07,3396,3743,3421,3109,3020,3464,,,,,,
2024-12-07,1101,무,80.132,-3.047,1913.3,2585.3,1971.6,2981,864.2,1062,상승경계,1,6,상승심각,7,1,상승심각,7,2024-12-06,11,하순,12,상순,2024-12-07,3075,3266,3044,2703,1524,1914,,,,,,
2024-12-07,1207,건고추,2.501,0,12828,12828,12828,12835,13524,12515,안정,8,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,18218,18327,18218,18028,18450,16218,,,,,,
2024-12-07,1209,마늘,-3.658,0,7033.35,7036.7,7033.35,7010,6833.35,7300,안정,54,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,8957,9239,8878,8298,9487,10538,,,,,,
2024-12-07,1201,양파,9.15,-2.202,1181,1205,1207,1210,1136,1082,안정,176,4,안정,4,1,안정,4,2024-12-06,11,하순,12,상순,2024-12-07,1984,2054,2010,1855,2401,2319,,,,,,
2024-12-07,1202,대파,26.771,-23.011,2112,2583,2598,2706,3248,1666,안정,1,4,상승주의,5,1,상승주의,5,2024-12-06,11,하순,12,상순,2024-12-07,6414,6526,6449,6000,5801,4626,,,,,,
2024-12-06,1001,배추,48.211,-12.474,3065,2986.333,3447.333,3223,1960.667,2068,상승경계,1,6,상승경계,6,1,상승주의,5,2024-12-05,11,하순,12,상순,2024-12-06,3396,3743,3421,3109,3020,3464,,,,,,
2024-12-06,1101,무,85.687,-17.367,1971.6,2585.3,2314,2981,864.2,1062,상승심각,18,7,상승심각,7,1,상승심각,7,2024-12-05,11,하순,12,상순,2024-12-06,3075,3266,3044,2703,1524,1914,,,,,,
2024-12-06,1207,건고추,2.501,0,12828,12828,12828,12835,13524,12515,안정,8,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,18218,18327,18218,18028,18450,16218,,,,,,
2024-12-06,1209,마늘,-3.658,0,7033.35,7036.7,7033.35,7010,6833.35,7300,안정,54,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,8957,9239,8878,8298,9487,10538,,,,,,
2024-12-06,1201,양파,11.553,-1.077,1207,1205,1220,1210,1136,1082,안정,175,4,안정,4,1,안정,4,2024-12-05,11,하순,12,상순,2024-12-06,1984,2054,2010,1855,2401,2319,,,,,,
2024-12-06,1202,대파,55.942,-7.044,2598,2583,2781,2706,3248,1666,상승주의,2,5,상승주의,5,1,상승주의,5,2024-12-05,11,하순,12,상순,2024-12-06,6414,6526,6449,6000,5801,4626,,,,,,
2024-12-09,1202,대파,20.888,-4.866,2014,2583,2112,2706,3248,1666,안정,2,4,상승주의,5,1,상승주의,5,2024-12-07,11,하순,12,상순,2024-12-09,6631,6526,6414,6000,5801,4626,,,,,,
2024-12-09,1001,배추,42.408,-4.517,2944.667,2986.333,3077.667,3223,1960.667,2068,상승주의,1,5,상승경계,6,1,상승주의,5,2024-12-07,11,하순,12,상순,2024-12-09,4224,3743,3396,3109,3020,3464,,,,,,
2024-12-09,1101,무,87.759,4.038,1993.8,2585.3,1913.3,2981,864.2,1062,상승심각,1,7,상승심각,7,1,상승심각,7,2024-12-07,11,하순,12,상순,2024-12-09,3652,3266,3075,2703,1524,1914,,,,,,
2024-12-09,1207,건고추,2.501,0,12828,12828,12828,12835,13524,12515,안정,8,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,18218,18327,18218,18028,18450,16218,,,,,,
2024-12-09,1209,마늘,-3.658,0,7033.35,7036.7,7033.35,7010,6833.35,7300,안정,54,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,8957,9239,8878,8298,9487,10538,,,,,,
2024-12-09,1201,양파,10.721,1.419,1198,1205,1181,1210,1136,1082,안정,177,4,안정,4,1,안정,4,2024-12-07,11,하순,12,상순,2024-12-09,2149,2054,1984,1855,2401,2319,,,,,,
2024-12-05,1001,배추,66.683,8.954,3447.333,2986.333,3138.667,3223,1960.667,2068,상승심각,1,7,상승경계,6,1,상승주의,5,2024-12-04,11,하순,12,상순,2024-12-05,3396,3743,3421,3109,3020,3464,,,,,,
2024-12-05,1101,무,117.891,-40.216,2314,2585.3,3244.6,2981,864.2,1062,상승심각,17,7,상승심각,7,1,상승심각,7,2024-12-04,11,하순,12,상순,2024-12-05,3075,3266,3044,2703,1524,1914,,,,,,
2024-12-05,1207,건고추,2.501,0,12828,12828,12828,12835,13524,12515,안정,8,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,18218,18327,18218,18028,18450,16218,,,,,,
2024-12-05,1209,마늘,-3.658,0,7033.35,7036.7,7033.35,7010,6833.35,7300,안정,54,4,안정,4,1,안정,4,2024-12-03,11,하순,12,상순,2024-12-04,8957,9239,8878,8298,9487,10538,,,,,,
2024-12-05,1201,양파,12.754,0.492,1220,1205,1214,1210,1136,1082,안정,174,4,안정,4,1,안정,4,2024-12-04,11,하순,12,상순,2024-12-05,1984,2054,2010,1855,2401,2319,,,,,,
2024-12-05,1202,대파,66.927,-5.25,2781,2583,2927,2706,3248,1666,상승주의,1,5,상승주의,5,1,상승주의,5,2024-12-04,11,하순,12,상순,2024-12-05,6414,6526,6449,6000,5801,4626,,,,,,
2024-12-11,1001,배추,51.983,8.43,3218.667,3444.333,2947.333,2986,2303.667,2118,상승경계,1,6,상승심각,7,1,상승경계,6,2024-12-10,12,상순,12,중순,2024-12-11,4177,4420,4195,3743,2941,3333,,,,,,
2024-12-11,1101,무,124.756,10.633,2532.6,2351.5,2263.3,2585,1035.9,1127,상승심각,3,7,상승심각,7,1,상승심각,7,2024-12-10,12,상순,12,중순,2024-12-11,3503,3212,3568,3266,1555,1864,,,,,,
2024-12-11,1207,건고추,2.731,0,12828,13038.42,12828,12828,13524,12487,안정,10,4,안정,4,1,안정,4,2024-12-09,12,상순,12,중순,2024-12-10,18454,18052,18289,18327,18448,16106,,,,,,
2024-12-11,1209,마늘,-3.425,0.236,7050,7061.9,7033.35,7037,6833.35,7300,안정,56,4,안정,4,1,안정,4,2024-12-09,12,상순,12,중순,2024-12-10,9760,9773,9728,9239,9822,10620,,,,,,
2024-12-11,1201,양파,9.04,-1.209,1158,1175,1172,1205,1162,1062,안정,179,4,안정,4,1,안정,4,2024-12-10,12,상순,12,중순,2024-12-11,2158,2130,2154,2054,2367,2316,,,,,,
2024-12-11,1202,대파,19.63,-14.913,2005,2023,2304,2583,2832,1676,안정,1,4,안정,4,1,안정,4,2024-12-10,12,상순,12,중순,2024-12-11,6791,6970,6720,6526,6289,4518,,,,,,
